Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4332,TX,Chambers (County),MONTBELVIEU,75223,1,1,0,1,0,0,1,"$6,151.00",$0.00,"$2,912.00","$3,239.00",1,0,0,0
4332,TX,Chambers (County),OLD RIVER WINFREE,77535,4,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Chambers (County),OLD RIVER-WINFREE,77535,9,9,8,1,0,0,3,"$3,215.00",$0.00,"$1,952.00","$1,263.00",3,0,0,0
4332,TX,Chambers (County),OYSTER CREEK,77541,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Chambers (County),PASADENA,77503,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Chambers (County),STOWELL,77661,12,10,7,3,0,0,5,"$12,470.00",$0.00,"$4,260.00","$8,210.00",5,0,0,0
4332,TX,Chambers (County),STOWELL,77665,5,4,3,1,0,0,2,"$6,916.00",$0.00,"$2,666.00","$4,250.00",2,0,0,0
4332,TX,Chambers (County),WALLISVILLE,77597,29,19,19,0,0,0,7,"$8,073.00",$0.00,"$4,260.00","$3,813.00",7,0,0,0
4332,TX,Chambers (County),WINNIE,77665,319,223,177,42,4,0,108,"$265,589.00",$0.00,"$91,171.00","$174,417.00",106,2,0,0
4332,TX,Colorado (County),ALLEYTON,78935,12,9,8,1,0,0,3,"$4,303.00",$0.00,"$1,362.00","$2,941.00",3,0,0,0
4332,TX,Colorado (County),ALTAIR,77412,4,3,3,0,0,0,1,"$1,142.00",$0.00,$0.00,"$1,142.00",1,0,0,0
4332,TX,Colorado (County),CAT SPRING,78933,3,2,2,0,0,0,2,$991.00,$0.00,$0.00,$991.00,2,0,0,0
4332,TX,Colorado (County),COLUMBUS,78934,246,190,92,98,0,0,134,"$431,240.00",$0.00,"$141,991.00","$289,250.00",131,3,0,0
4332,TX,Colorado (County),DESOTO,75115,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Colorado (County),EAGLE LAKE,77434,130,66,62,4,0,0,53,"$45,836.00",$0.00,"$4,461.00","$41,375.00",53,0,0,0
4332,TX,Colorado (County),EAGLE LALE,77434,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Colorado (County),EAST BERNARD,77435,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Colorado (County),GARWOOD,77442,15,13,12,1,0,0,7,"$4,240.00",$0.00,"$1,094.00","$3,146.00",7,0,0,0
4332,TX,Colorado (County),GLIDDEN,78943,4,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Colorado (County),NADA,77460,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Colorado (County),NEW ULM,78950,2,1,1,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4332,TX,Colorado (County),OAKLAND,78951,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Colorado (County),ROCK ISLAND,77470,6,5,5,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4332,TX,Colorado (County),SCHULENBURG,78956,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Colorado (County),SHERIDAN,77475,5,4,4,0,0,0,1,"$3,155.00",$801.00,"$1,094.00","$1,260.00",1,0,0,0
4332,TX,Colorado (County),WEIMAR,78962,11,7,7,0,0,0,3,"$1,500.00",$0.00,$0.00,"$1,500.00",3,0,0,0
4332,TX,DeWitt (County),CUERO,77954,327,232,207,24,1,0,83,"$108,314.00",$0.00,"$35,802.00","$72,512.00",83,0,0,0
4332,TX,DeWitt (County),GONZALES,78629,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,DeWitt (County),MEYERSVILLE,77974,4,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,DeWitt (County),NORDHEIM,78141,9,8,8,0,0,0,3,"$1,500.00",$0.00,$0.00,"$1,500.00",3,0,0,0
4332,TX,DeWitt (County),SAN ANTONIO,78221,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,DeWitt (County),THOMASTON,77989,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,DeWitt (County),WESTHOFF,77994,1,1,1,0,0,0,1,$253.00,$0.00,$0.00,$253.00,1,0,0,0
4332,TX,DeWitt (County),YOAKUM,77995,27,26,21,5,0,0,10,"$14,972.00",$0.00,"$6,958.00","$8,014.00",10,0,0,0
4332,TX,DeWitt (County),YORKTOWN,78164,27,17,16,1,0,0,7,"$4,423.00",$0.00,"$1,048.00","$3,375.00",7,0,0,0
4332,TX,Evangeline (Parish),OBERLIN,70655,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fayette (County),ELLINGER,78938,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fayette (County),FAYETTEVILLE,78940,4,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fayette (County),FLATONIA,78941,10,6,6,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4332,TX,Fayette (County),HOUSTON,77081,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fayette (County),KATY,77450,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fayette (County),LA GRANGE,78945,144,97,56,10,31,0,64,"$245,308.00",$0.00,"$55,538.00","$189,770.00",58,6,0,0
4332,TX,Fayette (County),LEDBETTER,78946,3,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fayette (County),MULDOON,78949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fayette (County),ROUND TOP,78954,3,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fayette (County),SCHULENBURG,78956,31,25,20,5,0,0,15,"$13,700.00",$0.00,"$6,044.00","$7,656.00",15,0,0,0
4332,TX,Fayette (County),SMITHVILLE,78957,6,6,4,2,0,0,3,"$4,503.00",$0.00,"$2,544.00","$1,959.00",3,0,0,0
4332,TX,Fayette (County),WEST POINT,78963,6,4,2,1,1,0,3,"$13,198.00",$0.00,"$2,248.00","$10,950.00",3,0,0,0
4332,TX,Fort Bend (County),ARCOLA,77583,31,19,14,5,0,0,12,"$20,141.00",$0.00,"$6,830.00","$13,311.00",12,0,0,0
4332,TX,Fort Bend (County),AUSTIN,78735,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),AUSTIN,78750,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),BAY CITY,77414,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),BEASLEY,77417,51,29,23,3,3,0,17,"$26,850.00",$0.00,"$8,590.00","$18,260.00",17,0,0,0
4332,TX,Fort Bend (County),BEAUMONT,77707,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),BOLING,77420,1,1,0,1,0,0,1,"$4,188.00",$0.00,"$3,688.00",$500.00,1,0,0,0
4332,TX,Fort Bend (County),BOOTH,77469,1,1,0,1,0,0,1,"$3,070.00",$0.00,"$2,570.00",$500.00,1,0,0,0
4332,TX,Fort Bend (County),BROOKSHIRE,77423,5,5,3,2,0,0,3,"$4,949.00",$0.00,"$3,484.00","$1,465.00",3,0,0,0
4332,TX,Fort Bend (County),CINCO RANCH,77450,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),CONROE,77384,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),CORPUS CHRISTI,78414,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),DAMON,77430,10,8,7,1,0,0,5,"$3,415.00",$0.00,$0.00,"$3,415.00",5,0,0,0
4332,TX,Fort Bend (County),DICKINSON,77539,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),EAST BERNARD,77435,13,10,10,0,0,0,6,"$2,933.00",$0.00,$0.00,"$2,933.00",6,0,0,0
4332,TX,Fort Bend (County),EL CAMPO,77437,2,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),FAIRCHILDS,77469,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FORT BEND,33406,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FORT BEND,77083,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FORT WORTH,76110,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FRESNO,77545,"1,271",738,709,28,1,0,407,"$333,419.00",$0.00,"$84,162.00","$249,257.00",404,3,0,0
4332,TX,Fort Bend (County),FRIENDSWOOD,77546,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FULSHEAR,77406,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),FULSHEAR,77441,73,48,42,6,0,0,21,"$35,344.00",$0.00,"$8,982.00","$26,362.00",21,0,0,0
4332,TX,Fort Bend (County),GALVESTON,77550,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),GUY,77444,17,13,9,4,0,0,7,"$18,775.00",$0.00,"$10,712.00","$8,063.00",7,0,0,0
4332,TX,Fort Bend (County),HISPANIC OR LATINO,77471,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HITCHCOCK,77563,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOSTON,77084,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTN,77489,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77002,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77004,3,2,2,0,0,0,2,"$1,050.00",$0.00,$0.00,"$1,050.00",2,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77007,1,0,0,0,0,0,1,"$2,700.00",$0.00,$0.00,"$2,700.00",1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77009,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77013,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77015,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77020,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77023,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77032,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77035,4,3,3,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77036,3,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77040,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77042,5,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77045,5,2,1,1,0,0,1,"$4,173.00",$0.00,$0.00,"$4,173.00",1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77047,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77048,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77049,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77051,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77053,"1,369",873,832,39,2,0,492,"$534,534.00",$0.00,"$89,380.00","$445,154.00",488,4,0,0
4332,TX,Fort Bend (County),HOUSTON,77054,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77056,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77059,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77060,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77063,2,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77065,2,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77071,9,4,4,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77072,5,2,2,0,0,0,2,"$2,628.00",$0.00,$0.00,"$2,628.00",2,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77074,5,3,1,2,0,0,2,"$14,022.00",$0.00,"$1,742.00","$12,280.00",2,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77075,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77077,5,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77079,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77080,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77082,20,11,11,0,0,0,4,"$2,000.00",$0.00,$0.00,"$2,000.00",4,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77083,608,347,338,9,0,0,195,"$191,173.00",$0.00,"$27,306.00","$163,867.00",195,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77084,4,4,3,1,0,0,3,"$7,585.00",$0.00,"$2,132.00","$5,453.00",3,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77085,19,13,12,1,0,0,9,"$8,430.00",$0.00,"$3,380.00","$5,050.00",9,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77087,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77088,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77090,6,5,5,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77092,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77094,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77096,6,2,2,0,0,0,1,$550.00,$0.00,$0.00,$550.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77098,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77099,47,21,21,0,0,0,19,"$10,518.00",$0.00,$0.00,"$10,518.00",19,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77450,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77459,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77477,6,5,5,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77489,38,21,19,2,0,0,10,"$11,720.00",$0.00,"$5,332.00","$6,388.00",10,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77498,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77545,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),HOUSTON,77657,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),HUMBLE,77396,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),KATY,77449,26,15,14,1,0,0,11,"$8,546.00",$0.00,"$3,546.00","$5,000.00",11,0,0,0
4332,TX,Fort Bend (County),KATY,77450,752,589,232,345,12,0,492,"$1,678,901.00",$0.00,"$905,879.00","$773,023.00",471,19,2,1
4332,TX,Fort Bend (County),KATY,77493,20,15,12,3,0,0,9,"$28,285.00",$0.00,"$5,498.00","$22,787.00",8,1,0,0
4332,TX,Fort Bend (County),KATY,77494,"1,234",622,533,87,2,0,351,"$538,721.00",$0.00,"$189,365.00","$349,356.00",348,3,0,0
4332,TX,Fort Bend (County),KENDLETON,77417,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),KENDLETON,77451,53,26,25,1,0,0,16,"$16,491.00",$0.00,"$2,666.00","$13,825.00",16,0,0,0
4332,TX,Fort Bend (County),LAKE JACKSON,77566,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),LEAGUE CITY,77573,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MATAGORDA,77457,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MEADOWS PLACE,77477,34,12,12,0,0,0,5,"$2,511.00",$0.00,$0.00,"$2,511.00",5,0,0,0
4332,TX,Fort Bend (County),MI CITY,77459,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSIOURI CITY,77459,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOUIR CITY,77459,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOURI,77033,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOURI,77489,3,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77053,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77059,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77071,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77459,"1,953",912,883,29,0,0,722,"$496,997.00",$0.00,"$69,885.00","$427,112.00",721,1,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77477,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),MISSOURI CITY,77489,"2,876",1733,1674,54,5,0,871,"$877,712.00",$0.00,"$162,750.00","$714,962.00",863,7,1,0
4332,TX,Fort Bend (County),MISSOURI CITY,77545,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),MISSOURI CURY,77459,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),NEEDVILLE,77461,216,123,105,18,0,0,82,"$76,376.00",$0.00,"$27,036.00","$49,340.00",82,0,0,0
4332,TX,Fort Bend (County),ODEM,78370,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),ORANGE,77630,1,1,1,0,0,0,1,"$9,500.00",$0.00,$0.00,"$9,500.00",1,0,0,0
4332,TX,Fort Bend (County),ORANGE,77632,1,1,0,1,0,0,1,"$1,036.00",$0.00,$0.00,"$1,036.00",1,0,0,0
4332,TX,Fort Bend (County),ORCHARD,77464,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),ORCHARD,77485,2,2,1,1,0,0,1,"$2,094.00",$0.00,"$1,594.00",$500.00,1,0,0,0
4332,TX,Fort Bend (County),PEARLAND,77083,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),PEARLAND,77584,19,10,9,1,0,0,7,"$5,091.00",$0.00,"$1,594.00","$3,497.00",7,0,0,0
4332,TX,Fort Bend (County),PECAN GROVE,77406,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),RICHM,77407,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),RICHMOND,28326,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),RICHMOND,77406,"1,069",509,443,64,2,0,407,"$434,815.00",$0.00,"$157,039.00","$277,777.00",406,1,0,0
4332,TX,Fort Bend (County),RICHMOND,77407,"1,801",1139,935,203,1,0,622,"$1,209,473.00",$0.00,"$476,918.00","$732,556.00",608,9,5,1
4332,TX,Fort Bend (County),RICHMOND,77469,"1,458",722,697,24,1,0,520,"$382,322.00",$0.00,"$61,863.00","$320,459.00",519,1,0,0
4332,TX,Fort Bend (County),RICHMOND,77497,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),ROCKPORT,78382,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),ROSENBER,77471,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),ROSENBERG,77469,124,55,55,0,0,0,38,"$19,899.00",$0.00,$976.00,"$18,923.00",38,0,0,0
4332,TX,Fort Bend (County),ROSENBERG,77471,"1,910",912,833,74,5,0,656,"$676,036.00",$0.00,"$192,099.00","$483,937.00",647,9,0,0
4332,TX,Fort Bend (County),ROSHARON,77583,77,53,45,8,0,0,34,"$59,552.00",$0.00,"$17,414.00","$42,138.00",34,0,0,0
4332,TX,Fort Bend (County),SEALY,77474,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SHOREACRES,77571,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SIENNA PLANTATION,77459,3,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),SIMONTON,77441,6,6,6,0,0,0,3,"$2,987.00",$0.00,$0.00,"$2,987.00",3,0,0,0
4332,TX,Fort Bend (County),SIMONTON,77476,20,15,10,4,1,0,10,"$32,953.00",$0.00,"$10,892.00","$22,061.00",9,1,0,0
4332,TX,Fort Bend (County),SIMONTON,77485,8,6,2,4,0,0,4,"$15,160.00",$0.00,"$6,392.00","$8,768.00",4,0,0,0
4332,TX,Fort Bend (County),STAFFORD,77477,"1,809",875,849,21,5,0,463,"$457,263.00",$0.00,"$70,846.00","$386,417.00",458,5,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77478,327,125,123,2,0,0,88,"$49,710.00",$0.00,"$3,796.00","$45,914.00",88,0,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77479,931,423,368,55,0,0,353,"$410,937.00",$0.00,"$157,094.00","$253,844.00",350,3,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77487,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),SUGAR LAND,77498,"1,094",589,566,22,1,0,316,"$321,831.00",$0.00,"$58,288.00","$263,543.00",312,4,0,0
4332,TX,Fort Bend (County),SUGARLAND,77478,3,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),SUGARLAND,77479,2,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Fort Bend (County),SUGARLAND,77498,5,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),THOMPSONS,77469,8,6,4,2,0,0,2,"$5,298.00",$0.00,"$4,798.00",$500.00,2,0,0,0
4332,TX,Fort Bend (County),THOMPSONS,77481,8,8,5,3,0,0,5,"$12,238.00",$0.00,"$8,558.00","$3,680.00",5,0,0,0
4332,TX,Fort Bend (County),WALLIS,77485,25,21,11,10,0,0,11,"$50,655.00",$0.00,"$20,251.00","$30,404.00",10,1,0,0
4332,TX,Fort Bend (County),WESTON LAKES,77441,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Fort Bend (County),WHARTON,77488,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4332,TX,Galveston (County),ALVIN,77511,53,43,28,15,0,0,28,"$74,183.00",$0.00,"$22,880.00","$51,303.00",26,2,0,0
4332,TX,Galveston (County),ALVIN,77512,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4332,TX,Galveston (County),ALVIN,77551,1,1,1,0,0,0,1,"$1,274.00",$0.00,$0.00,"$1,274.00",1,0,0,0
4332,TX,Galveston (County),ARCADIA,77517,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
