latitude,longitude,eventName,hwmTypeName,countyName,sitePermHousing,elev_ft,height_above_gnd
27.83302,-97.06128,Harvey Aug 2017,Debris,Aransas County,No,9.727,3.85
27.83246,-97.0619,Harvey Aug 2017,Debris,Aransas County,No,10.285,4.5
27.83179,-97.0616,Harvey Aug 2017,Debris,Aransas County,No,9.667,3.75
27.82047,-97.0723,Harvey Aug 2017,Debris,Nueces County,No,11.366,6
27.82081,-97.07204,Harvey Aug 2017,Debris,Nueces County,No,11.712,6.17
27.82041,-97.07223,Harvey Aug 2017,Debris,Nueces County,No,12.022,6.42
27.80834,-97.08537,Harvey Aug 2017,Debris,Nueces County,No,9.914,4.38
27.80832,-97.08526,Harvey Aug 2017,Debris,Nueces County,No,9.931,4.75
27.80832,-97.08537,Harvey Aug 2017,Debris,Nueces County,No,8.906,5.08
27.78449,-97.10062,Harvey Aug 2017,Debris,Nueces County,No,9.805,4.25
27.7844,-97.10065,Harvey Aug 2017,Debris,Nueces County,No,9.754,4.33
27.70062,-97.15755,Harvey Aug 2017,Debris,Nueces County,No,9.27,2.92
27.70037,-97.15777,Harvey Aug 2017,Debris,Nueces County,No,9.298,3.29
27.7003,-97.15771,Harvey Aug 2017,Debris,Nueces County,No,8.988,3.25
27.60275,-97.24781,Harvey Aug 2017,Debris,Nueces County,No,5.933,0
27.60283,-97.24815,Harvey Aug 2017,Debris,Nueces County,No,5.435,0
27.60297,-97.24846,Harvey Aug 2017,Debris,Nueces County,No,5.355,0
28.22318,-96.98648,Harvey Aug 2017,Debris,Aransas County,No,7.307,0
28.22309,-96.98724,Harvey Aug 2017,Debris,Aransas County,No,7.378,0
28.13801,-97.00061,Harvey Aug 2017,Debris,Aransas County,No,9.993,0
28.13801,-97.00076,Harvey Aug 2017,Debris,Aransas County,No,10.47,0
28.13801,-97.00083,Harvey Aug 2017,Debris,Aransas County,No,10.57,0
28.13641,-97.00903,Harvey Aug 2017,Debris,Aransas County,No,7.466,0
28.13599,-97.00932,Harvey Aug 2017,Debris,Aransas County,No,7.775,0
28.13556,-97.00961,Harvey Aug 2017,Debris,Aransas County,No,8.352,0
27.8914444,-97.237333,Harvey Aug 2017,Debris,San Patricio County,No,19.492,
27.8914444,-97.237333,Harvey Aug 2017,Debris,San Patricio County,No,20.035,
27.8848333,-97.1541944,Harvey Aug 2017,Debris,San Patricio County,No,3.573,
27.83755,-97.21978,Harvey Aug 2017,Debris,San Patricio County,No,4.591,
27.9123611,-97.132305,Harvey Aug 2017,Debris,Aransas County,No,4.344,0
27.9452778,-97.1133611,Harvey Aug 2017,Debris,Aransas County,No,4.376,
28.078222,-97.0956388,Harvey Aug 2017,Debris,Aransas County,No,5.525,2.1
28.1113889,-97.026694,Harvey Aug 2017,Debris,Aransas County,No,5.384,0
28.1113889,-97.026694,Harvey Aug 2017,Debris,Aransas County,No,5.361,0
28.1011944,-97.04683,Harvey Aug 2017,Debris,Aransas County,No,6.295,2.45
28.1011944,-97.04683,Harvey Aug 2017,Debris,Aransas County,No,5.917,0
28.1058,-97.04627,Harvey Aug 2017,Debris,Aransas County,No,6.314,
28.1058,-97.04627,Harvey Aug 2017,Debris,Aransas County,No,6.497,
28.1058,-97.04627,Harvey Aug 2017,Debris,Aransas County,No,6.27,
28.1058,-97.04627,Harvey Aug 2017,Debris,Aransas County,No,6.195,
27.80834,-97.08537,Harvey Aug 2017,Debris,Nueces County,No,9.254,0
27.80834,-97.08537,Harvey Aug 2017,Seed line,Nueces County,No,9.155,
27.80834,-97.08537,Harvey Aug 2017,Seed line,Nueces County,No,9.255,
27.70062,-97.15755,Harvey Aug 2017,Seed line,Nueces County,No,8.454,
27.70062,-97.15755,Harvey Aug 2017,Seed line,Nueces County,No,8.473,
28.88948,-95.78597,Harvey Aug 2017,Debris,Matagorda County,No,17.31,0
28.88994,-95.78543,Harvey Aug 2017,Debris,Matagorda County,No,17.74,0
28.88991,-95.78545,Harvey Aug 2017,Debris,Matagorda County,No,17.49,2.1
28.8556,-95.82755,Harvey Aug 2017,Debris,Matagorda County,No,10.91,0
28.85557,-95.82765,Harvey Aug 2017,Debris,Matagorda County,No,10.93,0
28.8557,-95.8275,Harvey Aug 2017,Seed line,Matagorda County,No,10.96,0
28.84031,-95.85192,Harvey Aug 2017,Mud,Matagorda County,No,10.61,0
28.83907,-95.85317,Harvey Aug 2017,Debris,Matagorda County,No,10.53,0
28.84031,-95.85192,Harvey Aug 2017,Debris,Matagorda County,No,10.51,0
28.141115,-96.97707,Harvey Aug 2017,Debris,Aransas County,No,5.493,0
28.13911,-96.97765,Harvey Aug 2017,Debris,Aransas County,No,5.005,0
28.13047,-96.9786,Harvey Aug 2017,Debris,Aransas County,No,9.759,0
28.13047,-96.9786,Harvey Aug 2017,Debris,Aransas County,No,9.274,0
28.39027,-96.83914,Harvey Aug 2017,Debris,Refugio County,No,10.659,0
28.39095,-96.83952,Harvey Aug 2017,Mud,Refugio County,No,26.767,1.45
28.36242,-96.81599,Harvey Aug 2017,Debris,Refugio County,No,13.993,0
28.36242,-96.81599,Harvey Aug 2017,Debris,Refugio County,No,14.391,1.9
28.30976,-96.80207,Harvey Aug 2017,Debris,Aransas County,No,6.578,0
28.29549,-96.80878,Harvey Aug 2017,Debris,Aransas County,No,6.296,0
28.2907,-96.80999,Harvey Aug 2017,Debris,Aransas County,No,11.56,0
28.28769,-96.80939,Harvey Aug 2017,Debris,Aransas County,No,12.53,0
28.25105,-96.75983,Harvey Aug 2017,Debris,Calhoun County,No,5.76,1.3
28.25105,-96.75983,Harvey Aug 2017,Debris,Calhoun County,No,6.38,1.3
28.25105,-96.75983,Harvey Aug 2017,Debris,Calhoun County,No,5.96,2.8
28.27291,-96.96024,Harvey Aug 2017,Debris,Aransas County,No,8.26,0
28.4459,-96.88142,Harvey Aug 2017,Debris,Refugio County,No,30.16,0
28.44521,-96.87794,Harvey Aug 2017,Debris,Refugio County,No,29.91,0
28.4431,-96.87292,Harvey Aug 2017,Debris,Refugio County,No,33.41,0
28.4784,-96.86281,Harvey Aug 2017,Debris,Calhoun County,No,10.62,0
28.4784,-96.86281,Harvey Aug 2017,Debris,Calhoun County,No,9.52,0
28.475,-96.86922,Harvey Aug 2017,Debris,Refugio County,No,10.99,0
28.4698,-96.87807,Harvey Aug 2017,Debris,Refugio County,No,36.26,0
28.45612,-96.88993,Harvey Aug 2017,Debris,Refugio County,No,35.05,3.15
28.45612,-96.88993,Harvey Aug 2017,Debris,Refugio County,No,33.84,2.35
28.45557,-96.88658,Harvey Aug 2017,Mud,Refugio County,No,34.31,2.75
28.99299,-95.96325,Harvey Aug 2017,Debris,Matagorda County,No,50.61,0
28.99292,-95.96324,Harvey Aug 2017,Debris,Matagorda County,No,51.21,0
28.99235,-95.96329,Harvey Aug 2017,Debris,Matagorda County,No,50.2,0
28.89101,-95.90856,Harvey Aug 2017,Debris,Matagorda County,No,23.52,3.15
28.89114,-95.90883,Harvey Aug 2017,Debris,Matagorda County,No,21.61,0
28.87071,-95.91151,Harvey Aug 2017,Debris,Matagorda County,No,22.88,4
28.87077,-95.91193,Harvey Aug 2017,Debris,Matagorda County,No,23.12,3.7
27.9452778,-97.1133611,Harvey Aug 2017,Debris,Aransas County,No,4.32,
28.87077,-95.91197,Harvey Aug 2017,Debris,Matagorda County,No,23.06,3.6
28.83435,-95.88093,Harvey Aug 2017,Debris,Matagorda County,No,15.85,0
28.83434,-95.88097,Harvey Aug 2017,Debris,Matagorda County,No,15.21,0
28.83433,-95.88107,Harvey Aug 2017,Debris,Matagorda County,No,14.97,0
27.99133,-97.14952,Harvey Aug 2017,Seed line,Aransas County,No,11.954,
28.04247,-97.12103,Harvey Aug 2017,Seed line,Aransas County,No,9.27,
28.83579,-95.9396,Harvey Aug 2017,Debris,Matagorda County,No,30,0
28.83557,-95.93886,Harvey Aug 2017,Seed line,Matagorda County,No,30.02,2.2
28.75718,-95.93303,Harvey Aug 2017,Debris,Matagorda County,No,8.66,0
28.75718,-95.93315,Harvey Aug 2017,Debris,Matagorda County,No,9.03,0
28.75717,-95.91691,Harvey Aug 2017,Debris,Matagorda County,No,9.73,0
28.75771,-95.92074,Harvey Aug 2017,Debris,Matagorda County,No,7.35,0
28.75771,-95.92086,Harvey Aug 2017,Debris,Matagorda County,No,7.34,0
28.7577,-95.92099,Harvey Aug 2017,Debris,Matagorda County,No,7.2,0
28.80073,-95.8461,Harvey Aug 2017,Debris,Matagorda County,No,11.02,0
28.80082,-95.84621,Harvey Aug 2017,Debris,Matagorda County,No,11.05,0
28.80108,-95.84651,Harvey Aug 2017,Debris,Matagorda County,No,10.91,0
28.76861,-95.80945,Harvey Aug 2017,Debris,Matagorda County,No,4.74,0
28.76857,-95.80938,Harvey Aug 2017,Debris,Matagorda County,No,4.97,0
28.7685,-95.80928,Harvey Aug 2017,Debris,Matagorda County,No,4.99,0
28.75204,-95.77095,Harvey Aug 2017,Debris,Matagorda County,No,3.83,0
28.7519,-95.77087,Harvey Aug 2017,Debris,Matagorda County,No,3.8,0
28.75186,-95.77079,Harvey Aug 2017,Debris,Matagorda County,No,3.86,0
28.3654,-96.57837,Harvey Aug 2017,Debris,Calhoun County,No,3.858,1.45
28.36542,-96.57835,Harvey Aug 2017,Debris,Calhoun County,No,3.832,1.45
28.38256,-96.70016,Harvey Aug 2017,Debris,Calhoun County,No,5.77,0
28.38262,-96.70017,Harvey Aug 2017,Debris,Calhoun County,No,6.41,0
28.50577,-96.78363,Harvey Aug 2017,Debris,Calhoun County,No,10.58,0
28.50577,-96.78363,Harvey Aug 2017,Debris,Calhoun County,No,10.7,0
28.41046,-96.72568,Harvey Aug 2017,Debris,Calhoun County,No,7.18,0
28.41049,-96.72558,Harvey Aug 2017,Debris,Calhoun County,No,6.54,0
28.77174,-95.61769,Harvey Aug 2017,Debris,Matagorda County,No,4.13,0
28.77202,-95.6179,Harvey Aug 2017,Debris,Matagorda County,No,3.78,0
28.77222,-95.61803,Harvey Aug 2017,Debris,Matagorda County,No,3.76,0
28.47645,-96.8625,Harvey Aug 2017,Debris,Refugio County,No,9.999,3.5
28.476665,-96.86234,Harvey Aug 2017,Debris,Refugio County,No,11.214,4
28.47692,-96.86298,Harvey Aug 2017,Debris,Refugio County,No,11.16,4.8
28.47686,-96.86267,Harvey Aug 2017,Debris,Refugio County,No,11.11,0.6
28.80806,-95.64797,Harvey Aug 2017,Debris,Matagorda County,No,5.63,0
28.80823,-95.64812,Harvey Aug 2017,Debris,Matagorda County,No,5.6,0
28.80839,-95.64819,Harvey Aug 2017,Debris,Matagorda County,No,5.61,0
28.39004,-96.70852,Harvey Aug 2017,Debris,Calhoun County,No,6.81,2
28.38966,-96.70804,Harvey Aug 2017,Debris,Calhoun County,No,5.85,0
28.40955,-96.72647,Harvey Aug 2017,Debris,Calhoun County,No,7.756,0
28.51861,-96.80507,Harvey Aug 2017,Debris,Calhoun County,No,8.343,0
28.51857,-96.80502,Harvey Aug 2017,Debris,Calhoun County,No,9.17,0
28.457063,-96.409267,Harvey Aug 2017,Debris,Calhoun County,No,4.836,0
28.45731,-96.409668,Harvey Aug 2017,Debris,Calhoun County,No,7.402,0
29.30927,-95.53909,Harvey Aug 2017,Seed line,Brazoria County,No,45.344,1.28
29.30927,-95.53909,Harvey Aug 2017,Seed line,Brazoria County,No,44.862,0.65
29.30927,-95.53909,Harvey Aug 2017,Debris,Brazoria County,No,45.03,
29.55767,-95.55251,Harvey Aug 2017,Vegetation line,Brazoria County,No,63.596,1.72
29.55767,-95.55251,Harvey Aug 2017,Debris,Brazoria County,No,64.154,0
29.46383,-95.47832,Harvey Aug 2017,Seed line,Fort Bend County,No,55.686,1.5
29.46383,-95.47832,Harvey Aug 2017,Seed line,Fort Bend County,No,54.678,1.1
29.35253,-95.51714,Harvey Aug 2017,Seed line,Brazoria County,No,48.2,1.97
29.38007,-95.49771,Harvey Aug 2017,Mud,Brazoria County,No,52.954,2.3
29.38007,-95.49771,Harvey Aug 2017,Mud,Brazoria County,No,53.054,2.58
29.38007,-95.49771,Harvey Aug 2017,Mud,Brazoria County,No,52.964,3.67
29.451847,-95.511167,Harvey Aug 2017,Seed line,Fort Bend County,No,54.846,2.69
29.64249,-95.9767,Harvey Aug 2017,Seed line,Fort Bend County,No,108.615,3.37
29.64249,-95.9767,Harvey Aug 2017,Seed line,Fort Bend County,No,108.563,3.85
28.83548,-95.66519,Harvey Aug 2017,Debris,Matagorda County,No,9.36,0
28.83557,-95.6652,Harvey Aug 2017,Debris,Matagorda County,No,9.32,0
28.83573,-95.66519,Harvey Aug 2017,Debris,Matagorda County,No,9.29,0
28.89649,-95.67404,Harvey Aug 2017,Debris,Matagorda County,No,14.61,0
28.8964,-95.67399,Harvey Aug 2017,Debris,Matagorda County,No,14.45,0
28.89634,-95.67396,Harvey Aug 2017,Debris,Matagorda County,No,14.58,0
28.91829,-95.69289,Harvey Aug 2017,Present at peak (direct observation),Matagorda County,No,16.1,0
28.91829,-95.69283,Harvey Aug 2017,Present at peak (direct observation),Matagorda County,No,15.96,0
28.91831,-95.69294,Harvey Aug 2017,Present at peak (direct observation),Matagorda County,No,15.71,0
28.93841,-95.73642,Harvey Aug 2017,Seed line,Matagorda County,No,25.21,0
28.93842,-95.73646,Harvey Aug 2017,Seed line,Matagorda County,No,24.81,0
28.93844,-95.73654,Harvey Aug 2017,Debris,Matagorda County,No,24.96,0
28.96052,-95.82433,Harvey Aug 2017,Seed line,Matagorda County,No,34,1.35
28.96052,-95.8243,Harvey Aug 2017,Seed line,Matagorda County,No,33.67,3.35
29.02643,-95.89453,Harvey Aug 2017,Debris,Matagorda County,No,45.52,0
29.02633,-95.8944,Harvey Aug 2017,Debris,Matagorda County,No,45.6,0
29.04193,-95.86344,Harvey Aug 2017,Seed line,Matagorda County,No,44.59,0
29.04196,-95.86339,Harvey Aug 2017,Seed line,Matagorda County,No,44.57,0
29.04154,-95.86384,Harvey Aug 2017,Mud,Matagorda County,No,44.42,0
29.18222,-95.90906,Harvey Aug 2017,Debris,Matagorda County,No,63.7,0
29.18221,-95.90909,Harvey Aug 2017,Debris,Matagorda County,No,63.66,0
29.2241,-95.91698,Harvey Aug 2017,Debris,Wharton County,No,69.24,0
29.22408,-95.91699,Harvey Aug 2017,Debris,Wharton County,No,68.61,0
29.26449,-95.93885,Harvey Aug 2017,Debris,Wharton County,No,79.07,0
29.26455,-95.93882,Harvey Aug 2017,Debris,Wharton County,No,79.16,0
29.18756,-95.95091,Harvey Aug 2017,Debris,Wharton County,No,71.79,0
29.18756,-95.95094,Harvey Aug 2017,Debris,Wharton County,No,71.49,0
29.6975,-95.855,Harvey Aug 2017,Debris,Fort Bend County,No,126,0
29.6975,-95.855,Harvey Aug 2017,Debris,Fort Bend County,No,125.3,0
29.6975,-95.855,Harvey Aug 2017,Debris,Fort Bend County,No,125.5,
29.69268,-95.88994,Harvey Aug 2017,Stain line,Fort Bend County,No,110.7,1.54
29.07177,-95.12829,Harvey Aug 2017,Clear water,Brazoria County,No,4,0
29.07177,-95.12829,Harvey Aug 2017,Debris,Brazoria County,No,4.1,0
29.68061,-95.89532,Harvey Aug 2017,Debris,Fort Bend County,No,102.9,0
29.68081,-95.89516,Harvey Aug 2017,Debris,Fort Bend County,No,103.2,0
29.68104,-95.89518,Harvey Aug 2017,Seed line,Fort Bend County,No,103.2,0
29.0725,-95.1235,Harvey Aug 2017,Debris,Brazoria County,No,4.7,0
29.681,-95.8951,Harvey Aug 2017,Seed line,Fort Bend County,No,103.1,0
29.0725,-95.1235,Harvey Aug 2017,Debris,Brazoria County,No,4.6,
28.606824,-96.617577,Harvey Aug 2017,Debris,Calhoun County,No,9.567,0
28.592815,-96.644708,Harvey Aug 2017,Debris,Calhoun County,No,8.816,0
28.59753,-95.97961,Harvey Aug 2017,Debris,Matagorda County,No,2.959,0
28.59208,-96.64452,Harvey Aug 2017,Debris,Calhoun County,No,8.5,0
28.591905,-96.644347,Harvey Aug 2017,Debris,Calhoun County,No,8.78,0
28.578457,-96.650356,Harvey Aug 2017,Debris,Calhoun County,No,8.586,0
28.570737,-96.638581,Harvey Aug 2017,Debris,Calhoun County,No,8.07,0
28.557954,-96.62019,Harvey Aug 2017,Debris,Calhoun County,No,15.207,0
29.63564,-95.82327,Harvey Aug 2017,Seed line,Fort Bend County,No,95,0
29.63548,-95.82276,Harvey Aug 2017,Seed line,Fort Bend County,No,95.6,0
29.91801,-96.00157,Harvey Aug 2017,Seed line,Waller County,No,165.466,3.39
29.91801,-96.00157,Harvey Aug 2017,Seed line,Waller County,No,165.479,4.27
28.576546,-96.565046,Harvey Aug 2017,Debris,Calhoun County,No,12.346,0
29.91801,-96.00157,Harvey Aug 2017,Vegetation line,Waller County,No,165.436,3.47
28.62783,-95.97057,Harvey Aug 2017,Seed line,Matagorda County,No,5.039,1.23
29.91331,-96.08236,Harvey Aug 2017,Debris,Waller County,No,137.556,0
29.91331,-96.08236,Harvey Aug 2017,Debris,Waller County,No,137.47,0
29.91331,-96.08236,Harvey Aug 2017,Vegetation line,Waller County,No,136.237,5.06
29.81397,-96.11069,Harvey Aug 2017,Seed line,Austin County,No,130.427,5.89
29.81397,-96.11069,Harvey Aug 2017,Seed line,Austin County,No,130.439,5.24
29.01206,-96.10825,Harvey Aug 2017,Seed line,Matagorda County,No,130.128,5.43
29.79306,-96.08163,Harvey Aug 2017,Seed line,Austin County,No,127.684,7.23
28.560141,-96.538338,Harvey Aug 2017,Debris,Calhoun County,No,6.962,3.7
29.79306,-96.08163,Harvey Aug 2017,Vegetation line,Austin County,No,127.215,3.38
29.79306,-96.08163,Harvey Aug 2017,Seed line,Austin County,No,126.982,6.93
28.62783,-95.97057,Harvey Aug 2017,Seed line,Matagorda County,No,4.959,
28.560051,-96.538143,Harvey Aug 2017,Debris,Calhoun County,No,6.43,3.95
29.81746,-96.06119,Harvey Aug 2017,Debris,Waller County,No,127.815,0
29.0774,-95.1344,Harvey Aug 2017,Debris,Brazoria County,No,4,1.2
29.0774,-95.1344,Harvey Aug 2017,Debris,Brazoria County,No,3.1,0
29.82733,-96.03619,Harvey Aug 2017,Seed line,Waller County,No,128.448,0.87
29.82733,-96.03619,Harvey Aug 2017,Seed line,Waller County,No,128.501,1.45
29.83108,-96.00887,Harvey Aug 2017,Debris,Waller County,No,128.973,0
29.83108,-96.00887,Harvey Aug 2017,Debris,Waller County,No,129.026,0
28.553108,-96.522815,Harvey Aug 2017,Mud,Calhoun County,No,6.872,3.1
28.553108,-96.522815,Harvey Aug 2017,Debris,Calhoun County,No,6.285,0.15
29.78864,-95.93972,Harvey Aug 2017,Seed line,Waller County,No,158.868,1.58
29.78864,-95.93972,Harvey Aug 2017,Seed line,Waller County,No,159.242,1.59
29.0454,-95.1609,Harvey Aug 2017,Debris,Brazoria County,No,5.2,0
29.0454,-95.1609,Harvey Aug 2017,Debris,Brazoria County,No,5.5,0
29.77137,-96.03754,Harvey Aug 2017,Seed line,Austin County,No,120.02,6.08
29.7401,-96.04173,Harvey Aug 2017,Debris,Austin County,No,118.314,0
29.7401,-96.04173,Harvey Aug 2017,Debris,Austin County,No,118.314,0
28.552964,-96.523985,Harvey Aug 2017,Mud,Calhoun County,No,6.325,2.3
28.553103,-96.523879,Harvey Aug 2017,Mud,Calhoun County,No,6.148,0
29.0486,-95.1647,Harvey Aug 2017,Debris,Brazoria County,No,4.8,2.8
29.74451,-96.04016,Harvey Aug 2017,Vegetation line,Austin County,No,119.196,6.13
29.64309,-95.74319,Harvey Aug 2017,Debris,Fort Bend County,No,81.4,0
29.64295,-95.74347,Harvey Aug 2017,Debris,Fort Bend County,No,80.8,0
28.95179,-95.71096,Harvey Aug 2017,Mud,Matagorda County,No,20.86,0
28.95146,-95.71121,Harvey Aug 2017,Mud,Matagorda County,No,20.66,0
28.95109,-95.75518,Harvey Aug 2017,Debris,Matagorda County,No,23.84,0
28.95115,-95.75511,Harvey Aug 2017,Debris,Matagorda County,No,23.73,0
28.98173,-95.77023,Harvey Aug 2017,Debris,Matagorda County,No,28.11,0
28.98187,-95.77007,Harvey Aug 2017,Debris,Matagorda County,No,28.15,0
29.04524,-95.78242,Harvey Aug 2017,Mud,Matagorda County,No,32.07,0
29.04497,-95.78239,Harvey Aug 2017,Mud,Matagorda County,No,31.92,0
29.65355,-95.7362,Harvey Aug 2017,Seed line,Fort Bend County,No,85.8,0
29.06968,-95.78846,Harvey Aug 2017,Present at peak (direct observation),Brazoria County,No,36.39,0
29.06969,-95.7883,Harvey Aug 2017,Present at peak (direct observation),Brazoria County,No,36.34,0
29.07517,-95.76731,Harvey Aug 2017,Debris,Brazoria County,No,38.09,0
29.07502,-95.76749,Harvey Aug 2017,Debris,Brazoria County,No,37.79,0
29.08342,-95.73809,Harvey Aug 2017,Debris,Brazoria County,No,36.61,0
29.08345,-95.738,Harvey Aug 2017,Debris,Brazoria County,No,36.68,0
29.05007,-95.74964,Harvey Aug 2017,Seed line,Brazoria County,No,31.75,0
29.05025,-95.74931,Harvey Aug 2017,Debris,Brazoria County,No,31.56,0
29.05031,-95.74932,Harvey Aug 2017,Seed line,Brazoria County,No,32.01,0
29.10678,-95.77935,Harvey Aug 2017,Debris,Brazoria County,No,42.41,0
29.10682,-95.77933,Harvey Aug 2017,Debris,Brazoria County,No,42.48,0
29.14028,-95.80914,Harvey Aug 2017,Debris,Brazoria County,No,44.29,0
29.14024,-95.8092,Harvey Aug 2017,Debris,Brazoria County,No,44.44,0
29.17433,-95.83039,Harvey Aug 2017,Debris,Brazoria County,No,51,0
29.17437,-95.83054,Harvey Aug 2017,Debris,Brazoria County,No,50.88,0
29.17762,-95.84218,Harvey Aug 2017,Seed line,Matagorda County,No,51.39,0
29.17731,-95.84184,Harvey Aug 2017,Seed line,Matagorda County,No,52.33,0
29.20171,-95.88725,Harvey Aug 2017,Seed line,Matagorda County,No,58.59,0
29.2017,-95.88734,Harvey Aug 2017,Seed line,Matagorda County,No,58.63,0
29.1171,-95.85226,Harvey Aug 2017,Debris,Matagorda County,No,46.2,0
29.11714,-95.85222,Harvey Aug 2017,Debris,Matagorda County,No,46.16,0
28.534832,-96.514361,Harvey Aug 2017,Debris,Calhoun County,No,6.98,0
28.526985,-96.508277,Harvey Aug 2017,Debris,Calhoun County,No,6.388,0
28.512397,-96.48792,Harvey Aug 2017,Debris,Calhoun County,No,5.18,0
28.512222,-96.487806,Harvey Aug 2017,Debris,Calhoun County,No,5.404,2
28.518469,-96.504885,Harvey Aug 2017,Debris,Calhoun County,No,5.98,0
28.517238,-96.505458,Harvey Aug 2017,Debris,Calhoun County,No,6.463,1.1
28.5172,-96.50529,Harvey Aug 2017,Debris,Calhoun County,No,5.922,0
29.70871,-96.04501,Harvey Aug 2017,Seed line,Austin County,No,113.691,3.34
29.68492,-96.05888,Harvey Aug 2017,Seed line,Austin County,No,112.431,7.59
29.68492,-96.05888,Harvey Aug 2017,Seed line,Austin County,No,112.641,7.52
29.6616,-96.05042,Harvey Aug 2017,Seed line,Austin County,No,113.123,4.64
29.6616,-96.05042,Harvey Aug 2017,Seed line,Austin County,No,113.015,2.54
29.67883,-96.01545,Harvey Aug 2017,Seed line,Fort Bend County,No,113.402,3.91
29.67883,-96.01545,Harvey Aug 2017,Seed line,Fort Bend County,No,114.327,3.95
29.70178,-95.99787,Harvey Aug 2017,Seed line,Fort Bend County,No,114.613,3.82
29.70178,-95.99787,Harvey Aug 2017,Seed line,Fort Bend County,No,114.846,4.53
28.51071,-96.50956,Harvey Aug 2017,Debris,Calhoun County,No,5.453,0
29.31628,-95.09795,Harvey Aug 2017,Seed line,Galveston County,No,16.8,3.07
29.31628,-95.09795,Harvey Aug 2017,Seed line,Galveston County,No,17.1,3.99
28.47317,-96.55481,Harvey Aug 2017,Debris,Calhoun County,No,7.574,0
28.41018,-96.4814,Harvey Aug 2017,Debris,Calhoun County,No,3.24,0
29.33235,-95.06837,Harvey Aug 2017,Seed line,Galveston County,No,17.4,3.25
29.33235,-95.06837,Harvey Aug 2017,Seed line,Galveston County,No,17,3.14
29.33235,-95.06837,Harvey Aug 2017,Seed line,Galveston County,No,17.2,4.69
28.40971,-96.48402,Harvey Aug 2017,Debris,Calhoun County,No,3.71,0
29.33428,-95.10469,Harvey Aug 2017,Seed line,Galveston County,No,20.6,3.58
28.41061,-96.48467,Harvey Aug 2017,Debris,Calhoun County,No,2.838,0
28.42905,-96.43987,Harvey Aug 2017,Debris,Calhoun County,No,3.412,0
29.35896,-95.09964,Harvey Aug 2017,Seed line,Galveston County,No,22.7,2.6
28.42905,-96.43987,Harvey Aug 2017,Other (Note in Description box),Calhoun County,No,2.057,0
29.35896,-95.09964,Harvey Aug 2017,Seed line,Galveston County,No,22.6,2.06
28.44199,-96.41255,Harvey Aug 2017,Debris,Calhoun County,No,3.681,0
28.44199,-96.41255,Harvey Aug 2017,Debris,Calhoun County,No,3.881,0
28.61249,-96.6205,Harvey Aug 2017,Debris,Calhoun County,No,8.999,0
29.35353,-95.18681,Harvey Aug 2017,Seed line,Brazoria County,No,26.2,6.2
28.61229,-96.62048,Harvey Aug 2017,Debris,Calhoun County,No,9.121,0
29.35353,-95.18681,Harvey Aug 2017,Seed line,Brazoria County,No,25.5,5.27
28.63628,-96.61617,Harvey Aug 2017,Debris,Calhoun County,No,8.491,0
28.43893,-96.4142,Harvey Aug 2017,Debris,Calhoun County,No,3.829,0
28.63628,-96.61617,Harvey Aug 2017,Debris,Calhoun County,No,8.612,0
28.44864,-96.40318,Harvey Aug 2017,Debris,Calhoun County,No,5.712,0
28.44864,-96.40318,Harvey Aug 2017,Debris,Calhoun County,No,5.659,0
28.67545,-96.6413,Harvey Aug 2017,Debris,Calhoun County,No,14.44,0
28.6937,-96.66576,Harvey Aug 2017,Debris,Calhoun County,No,9.487,0
28.72524,-96.76817,Harvey Aug 2017,Debris,Victoria County,No,33.245,0
28.72527,-96.76822,Harvey Aug 2017,Debris,Victoria County,No,32.506,0
29.63025,-95.71449,Harvey Aug 2017,Mud,Fort Bend County,No,79.4,0
29.61876,-95.68355,Harvey Aug 2017,Mud,Fort Bend County,No,80.4,0
29.15013,-95.30852,Harvey Aug 2017,Debris,Brazoria County,No,9.331,3.43
29.15013,-95.30852,Harvey Aug 2017,Debris,Brazoria County,No,7.459,1.89
29.0956,-95.2828,Harvey Aug 2017,Debris,Brazoria County,No,6.211,1.79
29.0956,-95.2828,Harvey Aug 2017,Debris,Brazoria County,No,5.769,0.31
29.0956,-95.2828,Harvey Aug 2017,Debris,Brazoria County,No,5.95,0
29.61974,-95.68357,Harvey Aug 2017,Seed line,Fort Bend County,No,80.9,1.3
28.80742,-95.95085,Harvey Aug 2017,Seed line,Matagorda County,No,26.851,
29.0636,-95.3213,Harvey Aug 2017,Debris,Brazoria County,No,6.845,0
29.0636,-95.3213,Harvey Aug 2017,Mud,Brazoria County,No,7.448,1.42
29.0676,-95.3598,Harvey Aug 2017,Mud,Brazoria County,No,10.616,1.27
29.0676,-95.3598,Harvey Aug 2017,Mud,Brazoria County,No,9.864,1.48
29.0676,-95.3598,Harvey Aug 2017,Mud,Brazoria County,No,9.737,0
29.11175,-95.37351,Harvey Aug 2017,Seed line,Brazoria County,No,6.771,1.05
29.11175,-95.37351,Harvey Aug 2017,Seed line,Brazoria County,No,6.711,1.05
29.6264,-95.68095,Harvey Aug 2017,Seed line,Fort Bend County,No,80.6,0.77
29.11175,-95.37351,Harvey Aug 2017,Seed line,Brazoria County,No,7.489,1
29.62512,-95.6804,Harvey Aug 2017,Seed line,Fort Bend County,No,80.5,0
29.1256,-95.45393,Harvey Aug 2017,Mud,Brazoria County,No,24.542,3.12
29.1256,-95.45393,Harvey Aug 2017,Mud,Brazoria County,No,23.629,2.35
